요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명
온누리센터원약국,81,약국,110000,서울,110017,중구
유명약국,81,약국,110000,서울,110013,영등포구
스마일약국,81,약국,110000,서울,110002,강동구
수약국,81,약국,110000,서울,110004,관악구
스타빌약국,81,약국,110000,서울,110011,성동구
더행복약국,81,약국,110000,서울,110015,은평구
새삼성약국,81,약국,110000,서울,110017,중구
고운마음약국,81,약국,110000,서울,110003,강서구
종로프라자약국,81,약국,110000,서울,110014,용산구
강남세계로약국,81,약국,110000,서울,110001,강남구
명동온누리약국,81,약국,110000,서울,110011,성동구
건강샘온누리약국,81,약국,110000,서울,110005,구로구
비전약국,81,약국,110000,서울,110023,광진구
유킹스파머시 조은약국,81,약국,360000,전남,360500,여수시
정성약국,81,약국,210000,부산,210006,부산서구
다온약국,81,약국,320000,강원,320400,원주시
편안약국,81,약국,380000,경남,380701,창원마산회원구
시화메디칼약국,81,약국,310000,경기,311700,시흥시
다민약국,81,약국,310000,경기,311500,남양주시
한마음약국,81,약국,110000,서울,110005,구로구
청수약국,81,약국,110000,서울,110015,은평구
베스트약국,81,약국,360000,전남,360400,순천시
한사랑약국,81,약국,330000,충북,330006,음성군
온누리수정약국,81,약국,310000,경기,311200,평택시
솔약국,81,약국,350000,전북,350100,군산시
피보약국,81,약국,240000,광주,240004,광주광산구
전주열린약국,81,약국,350000,전북,350401,전주완산구
녹십자약국,81,약국,310000,경기,311102,안산상록구
삼성중앙약국,81,약국,310000,경기,311200,평택시
조양약국,81,약국,370000,경북,370600,영천시
청계온누리약국,81,약국,310000,경기,311600,의왕시
해오름약국,81,약국,310000,경기,312100,이천시
송촌프라자약국,81,약국,250000,대전,250002,대전대덕구
늘푸른약국,81,약국,370000,경북,371000,경산시
범진약국,81,약국,310000,경기,312200,파주시
정약국,81,약국,240000,광주,240001,광주동구
봄온누리약국,81,약국,310000,경기,310702,안양동안구
오정은혜약국,81,약국,310000,경기,310300,부천시
21세기건강약국,81,약국,260000,울산,260001,울산남구
제일약국,81,약국,340000,충남,340007,부여군
모자약국,81,약국,340000,충남,340700,논산시
박약국,81,약국,260000,울산,260003,울산중구
명성당약국,81,약국,380000,경남,380704,창원의창구
정성약국,81,약국,310000,경기,310701,안양만안구
성실약국,81,약국,250000,대전,250001,대전유성구
봉명피보약국,81,약국,330000,충북,330102,청주흥덕구
다나은약국,81,약국,240000,광주,240004,광주광산구
동산약국,81,약국,260000,울산,260002,울산동구
녹십자온누리약국,81,약국,350000,전북,350200,남원시
편한약국,81,약국,380000,경남,380702,창원마산합포구
원호우리약국,81,약국,370000,경북,370200,구미시
대성약국,81,약국,360000,전남,360002,고흥군
신대곶약국,81,약국,310000,경기,312300,김포시
마북서울약국,81,약국,310000,경기,312001,용인기흥구
굿모닝건강약국,81,약국,310000,경기,311400,군포시
창원이화약국,81,약국,380000,경남,380704,창원의창구
삼남약국,81,약국,340000,충남,340002,금산군
보선약국,81,약국,380000,경남,380702,창원마산합포구
나래약국,81,약국,220000,인천,220003,인천부평구
봄날약국,81,약국,110000,서울,110002,강동구
애플약국,81,약국,110000,서울,110018,송파구
다솜약국,81,약국,250000,대전,250001,대전유성구
정담약국,81,약국,350000,전북,350401,전주완산구
으뜸약국,81,약국,310000,경기,311200,평택시
현대약국,81,약국,310000,경기,312400,안성시
규당약국,81,약국,260000,울산,260003,울산중구
메디팜동아약국,81,약국,360000,전남,360002,고흥군
정문약국,81,약국,310000,경기,312003,용인처인구
청라중앙약국,81,약국,220000,인천,220005,인천서구
선샤인약국,81,약국,360000,전남,360700,광양시
성약국,81,약국,240000,광주,240004,광주광산구
대한약국,81,약국,220000,인천,220002,인천동구
광교온누리약국,81,약국,310000,경기,310604,수원영통구
세광약국,81,약국,310000,경기,310601,수원권선구
문학모범약국,81,약국,220000,인천,220001,인천미추홀구
우성약국,81,약국,220000,인천,220001,인천미추홀구
부부온누리약국,81,약국,310000,경기,310702,안양동안구
마을약국,81,약국,310000,경기,311500,남양주시
임약국,81,약국,110000,서울,110004,관악구
행운약국,81,약국,380000,경남,380900,밀양시
서울약국,81,약국,340000,충남,340009,서천군
메디팜대림약국,81,약국,380000,경남,380704,창원의창구
한마을약국,81,약국,250000,대전,250001,대전유성구
뉴송도약국,81,약국,220000,인천,220007,인천연수구
민재약국,81,약국,220000,인천,220008,인천계양구
동일약국,81,약국,380000,경남,380019,합천군
새천년건강한약국,81,약국,350000,전북,350300,익산시
새희망약국,81,약국,360000,전남,360008,담양군
구정열린약국,81,약국,320000,강원,320100,강릉시
옵티마예일약국,81,약국,310000,경기,312001,용인기흥구
동원약국,81,약국,370000,경북,370800,문경시
영생약국,81,약국,360000,전남,360018,장흥군
한인희온누리약국,81,약국,310000,경기,311500,남양주시
메디팜현도약국,81,약국,370000,경북,370200,구미시
약손약국,81,약국,350000,전북,350401,전주완산구
굿모닝약국,81,약국,350000,전북,350200,남원시
늘편한약국,81,약국,310000,경기,311700,시흥시
효성약국,81,약국,230000,대구,230100,대구달성군
우주약국,81,약국,390000,제주,390200,제주시
건강제일약국,81,약국,350000,전북,350600,김제시
은혜약국,81,약국,350000,전북,350008,완주군
햇빛약국,81,약국,370000,경북,370022,청도군
세계약국,81,약국,330000,충북,330200,충주시
한영약국,81,약국,310000,경기,311200,평택시
영진약국,81,약국,260000,울산,260001,울산남구
미소약국,81,약국,230000,대구,230006,대구중구
여명약국,81,약국,360000,전남,360500,여수시
새소망약국,81,약국,330000,충북,330104,청주서원구
보현약국,81,약국,230000,대구,230006,대구중구
사랑약국,81,약국,310000,경기,311901,고양덕양구
송약국,81,약국,310000,경기,312700,양주시
신백제약국,81,약국,110000,서울,110016,종로구
사랑약국,81,약국,110000,서울,110021,서초구
어약국,81,약국,110000,서울,110024,강북구
대경약국,81,약국,330000,충북,330102,청주흥덕구
칠원제일약국,81,약국,380000,경남,380017,함안군
다사랑약국,81,약국,350000,전북,350100,군산시
동인약국,81,약국,240000,광주,240004,광주광산구
올바른약국,81,약국,240000,광주,240003,광주서구
명성온누리약국,81,약국,230000,대구,230002,대구동구
한신약국,81,약국,110000,서울,110010,서대문구
유안약국,81,약국,370000,경북,370100,경주시
장인약국,81,약국,350000,전북,350006,순창군
행복한온누리약국,81,약국,310000,경기,311500,남양주시
힘내라약국,81,약국,240000,광주,240005,광주남구
새정문약국,81,약국,310000,경기,312500,화성시
한글약국,81,약국,310000,경기,312900,여주시
즐거운약국,81,약국,310000,경기,310702,안양동안구
용문약국,81,약국,310000,경기,310009,양평군
마이팜약국,81,약국,310000,경기,310402,성남중원구
경북약국,81,약국,370000,경북,370003,군위군
한양약국,81,약국,110000,서울,110011,성동구
보원약국,81,약국,310000,경기,311500,남양주시
행복한우리약국,81,약국,310000,경기,310604,수원영통구
부춘약국,81,약국,340000,충남,340600,서산시
새보건약국,81,약국,350000,전북,350401,전주완산구
대성약국,81,약국,210000,부산,210003,부산동래구
이층약국,81,약국,340000,충남,340201,천안서북구
문화약국,81,약국,310000,경기,310100,광명시
성원약국,81,약국,250000,대전,250003,대전서구
파란약국,81,약국,220000,인천,220001,인천미추홀구
보광프라자약국,81,약국,210000,부산,210004,부산진구
호매실약국,81,약국,310000,경기,310601,수원권선구
인덕그린프라자약국,81,약국,310000,경기,310702,안양동안구
유명프라자온누리약국,81,약국,370000,경북,370300,김천시
금샘약국,81,약국,210000,부산,210011,부산금정구
건양행복약국,81,약국,250000,대전,250003,대전서구
명일약국,81,약국,370000,경북,370200,구미시
희망약국,81,약국,230000,대구,230006,대구중구
새무림약국,81,약국,110000,서울,110014,용산구
사랑약국,81,약국,310000,경기,311800,오산시
판교기린약국,81,약국,310000,경기,310403,성남분당구
팜스프링약국,81,약국,310000,경기,312200,파주시
라온약국,81,약국,310000,경기,311800,오산시
성원약국,81,약국,310000,경기,311700,시흥시
녹십자약국,81,약국,310000,경기,312100,이천시
열린온누리약국,81,약국,310000,경기,310300,부천시
백화점약국,81,약국,310000,경기,312200,파주시
광릉내열린약국,81,약국,310000,경기,311500,남양주시
바다약국,81,약국,220000,인천,220003,인천부평구
샘모루약국,81,약국,310000,경기,310702,안양동안구
파란샘온누리약국,81,약국,220000,인천,220007,인천연수구
송산약국,81,약국,310000,경기,312500,화성시
늘봄약국,81,약국,220000,인천,220003,인천부평구
서독약국,81,약국,230000,대구,230006,대구중구
호성약국,81,약국,220000,인천,220008,인천계양구
한미약국,81,약국,230000,대구,230006,대구중구
이화약국,81,약국,250000,대전,250003,대전서구
우주약국,81,약국,370000,경북,370100,경주시
오렌지약국,81,약국,310000,경기,312600,광주시
펭귄 온누리약국,81,약국,370000,경북,370702,포항북구
솔잎약국,81,약국,310000,경기,310403,성남분당구
하나로약국,81,약국,320000,강원,320500,춘천시
성서조약국,81,약국,230000,대구,230007,대구달서구
유림약국,81,약국,310000,경기,310601,수원권선구
e-믿음약국,81,약국,220000,인천,220100,인천강화군
유일약국,81,약국,230000,대구,230006,대구중구
하나약국,81,약국,230000,대구,230002,대구동구
운정뜰약국,81,약국,310000,경기,312200,파주시
동한당약국,81,약국,310000,경기,312800,포천시
연세약국,81,약국,310000,경기,311902,고양일산서구
푸른약국,81,약국,370000,경북,370702,포항북구
진보약국,81,약국,370000,경북,370702,포항북구
가나약국,81,약국,310000,경기,312001,용인기흥구
모범약국,81,약국,320000,강원,320006,영월군
영흥약국,81,약국,330000,충북,330103,청주청원구
매정약국,81,약국,360000,전남,360019,진도군
평촌성신약국,81,약국,310000,경기,310702,안양동안구
장수당약국,81,약국,380000,경남,380702,창원마산합포구
효민약국,81,약국,230000,대구,230003,대구북구
밝은약국,81,약국,310000,경기,310403,성남분당구
고봉약국,81,약국,310000,경기,311903,고양일산동구
한마음약국,81,약국,230000,대구,230005,대구수성구
샘밭소양댐약국,81,약국,320000,강원,320500,춘천시
